24.941583,42,586
24.983291,42,586
25.025,42,586
25.066708,42,586
25.108416,42,587
25.150125,42,587
25.191833,42,587
25.233541,41,587
25.27525,41,587
25.316958,41,587
25.358666,41,587
25.400375,41,588
25.442083,41,588
25.483791,41,588
25.5255,41,588
25.567208,41,588
25.608916,41,588
25.650625,41,589
25.692333,42,588
25.734041,41,589
25.77575,41,589
25.817458,41,589
25.859166,41,589
25.900875,41,589
25.942583,41,590
25.984291,41,590
26.026,41,590
26.067708,41,590
26.109416,41,590
26.151125,41,590
26.192833,41,590
26.234541,41,590
26.27625,41,590
26.317958,41,591
26.359666,41,590
26.401375,41,591
26.443083,41,591
26.484791,41,591
26.5265,41,591
26.568208,41,592
26.609916,41,592
26.651625,41,592
26.693333,41,592
26.735041,41,593
26.77675,41,593
26.818458,41,593
26.860166,41,594
26.901875,41,593
26.943583,41,594
26.985291,41,594
27.027,41,594
27.068708,41,594
27.110416,41,594
27.152125,41,594
27.193833,41,594
27.235541,40,594
27.27725,40,594
27.318958,40,594
27.360666,40,594
27.402375,40,594
27.444083,40,594
27.485791,40,595
27.5275,40,595
27.569208,40,595
27.610916,40,595
27.652625,40,596
27.694333,40,596
27.736041,40,596
27.77775,40,596
27.819458,40,596
27.861166,40,596
27.902875,40,596
27.944583,41,596
27.986291,40,596
28.028,41,596
28.069708,41,596
28.111416,41,596
28.153125,41,596
28.194833,41,596
28.236541,41,596
28.27825,41,596
28.319958,41,596
28.361666,41,596
28.403375,41,596
28.445083,41,596
28.486791,41,597
28.5285,41,597
28.570208,41,597
28.611916,41,597
28.653625,41,597
28.695333,41,597
28.737041,41,598
28.77875,41,597
28.820458,41,598
28.862166,41,597
28.903875,41,597
28.945583,42,597
28.987291,42,597
29.029,42,598
29.070708,42,597
29.112416,42,597
29.154125,42,597
29.195833,42,597
29.237541,42,598
29.27925,42,597
29.320958,42,598
29.362666,42,598
29.404375,42,598
29.446083,42,598
29.487791,42,598
29.5295,42,598
29.571208,42,598
29.612916,42,598
29.654625,42,598
29.696333,42,598
29.738041,42,598
29.77975,42,598
29.821458,42,598
29.863166,42,598
29.904875,42,598
29.946583,42,598
29.988291,42,598
30.03,42,598
30.071708,42,598
30.113416,42,598
30.155125,42,598
30.196833,42,598
30.238541,42,598
30.28025,42,598
30.321958,42,598
30.363666,42,598
30.405375,42,598
30.447083,42,598
30.488791,42,598
30.5305,42,598
30.572208,42,598
30.613916,42,598
30.655625,42,598
30.697333,42,598
30.739041,42,598
30.78075,42,598
30.822458,42,598
30.864166,42,598
30.905875,42,598
30.947583,42,598
30.989291,42,598
31.031,42,598
31.072708,42,598
31.114416,42,598
31.156125,41,598
31.197833,41,598
31.239541,41,598
31.28125,41,597
31.322958,41,598
31.364666,41,598
31.406375,41,598
31.448083,41,598
31.489791,41,598
31.5315,41,598
31.573208,41,598
31.614916,41,597
31.656625,41,598
31.698333,41,598
31.740041,41,598
31.78175,41,597
31.823458,40,598
31.865166,41,598
31.906875,40,598
31.948583,40,598
31.990291,40,598
32.032,40,598
32.073708,40,598
32.115416,40,597
32.157125,39,598
32.198833,39,598
32.240541,39,597
32.28225,39,596
32.323958,39,596
32.365666,39,596
32.407375,39,596
32.449083,39,596
32.490791,39,596
32.5325,40,594
32.574208,39,594
32.615916,39,594
32.657625,39,594
32.699333,39,593
32.741041,39,593
32.78275,39,592
32.824458,39,592
32.866166,40,591
32.907875,40,591
32.949583,39,591
32.991291,39,591
33.033,39,591
33.074708,39,591
33.116416,39,591
33.158125,39,591
33.199833,39,591
33.241541,39,591
33.28325,39,591
33.324958,39,591
33.366666,40,591
33.408375,40,591
33.450083,40,591
33.491791,40,591
33.5335,40,591
33.575208,40,592
33.616916,41,592
33.658625,41,592
33.700333,41,592
33.742041,41,592
33.78375,41,592
33.825458,41,592
33.867166,41,592
33.908875,41,593
33.950583,41,592
33.992291,41,592
34.034,41,592
34.075708,41,592
34.117416,41,592
34.159125,41,592
34.200833,41,592
34.242541,41,592
34.28425,41,592
34.325958,41,592
34.367666,41,592
34.409375,41,592
34.451083,41,592
34.492791,41,592
34.5345,41,592
34.576208,41,592
34.617916,42,592
34.659625,41,592
34.701333,41,592
34.743041,41,593
34.78475,41,592
34.826458,41,593
34.868166,41,593
34.909875,41,593
34.951583,41,593
34.993291,41,592
35.035,42,592
35.076708,42,592
35.118416,42,592
35.160125,42,592
35.201833,42,592
35.243541,41,593
35.28525,41,593
35.326958,42,593
35.368666,42,592
35.410375,41,593
35.452083,42,593
35.493791,42,593
35.5355,42,593
35.577208,42,593
35.618916,42,593
35.660625,42,593
35.702333,42,593
35.744041,41,593
35.78575,41,593
35.827458,41,593
35.869166,41,593
35.910875,41,593
35.952583,41,593
35.994291,41,593
36.036,41,593
